Accident ID,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause,DayOfWeek,Month,Hour,Cluster
8287e9d8,"Berlin, Germany",-36.289014,-131.04878,Hail,Snowy,5,10,Distracted Driving,6,6,6,2
0a65a267,"Beijing, China",63.679129,82.137013,Fog,Wet,5,9,Weather Conditions,4,4,13,2
2d21a55c,"Paris, France",28.128941,-48.61723,Storm,Snowy,1,9,Reckless Driving,5,12,9,3
f4e0c079,"São Paulo, Brazil",-15.139741,-107.271464,Hail,Under Construction,1,10,Distracted Driving,5,4,11,3
fbb6bf69,"Berlin, Germany",45.11049,55.096258,Snow,Gravel,3,10,Weather Conditions,4,7,20,2
0a9c5de6,"New York, USA",47.974465,111.760792,Storm,Wet,1,7,Drunk Driving,3,12,3,3
db69d0b8,"São Paulo, Brazil",41.231748,-14.7103,Hail,Under Construction,4,1,Mechanical Failure,4,7,18,1
9f76a2d3,"Toronto, Canada",16.123109,173.370332,Clear,Icy,3,7,Speeding,1,10,22,3
9791a808,"Toronto, Canada",37.242224,66.922061,Clear,Dry,1,7,Distracted Driving,0,5,4,3
13e0b94d,"São Paulo, Brazil",56.731468,126.486033,Fog,Gravel,2,4,Drunk Driving,1,8,1,3
e9c40d53,"Beijing, China",42.047899,-83.259445,Storm,Gravel,5,9,Drunk Driving,3,2,8,2
853e0597,"Mumbai, India",-80.66585,40.382072,Rain,Under Construction,3,2,Speeding,3,7,21,0
6eec2d52,"São Paulo, Brazil",-33.194023,110.639463,Snow,Icy,5,4,Speeding,2,4,15,1
4b5fcae4,"Toronto, Canada",-65.61862,-85.698898,Snow,Gravel,3,7,Weather Conditions,6,2,23,0
89c1c82f,"Berlin, Germany",-16.530477,109.883883,Storm,Gravel,1,2,Distracted Driving,0,6,1,0
d78649bb,"São Paulo, Brazil",9.904689,106.479547,Hail,Dry,4,9,Drunk Driving,1,7,2,2
4b15b849,"Toronto, Canada",-44.597504,-165.556371,Hail,Under Construction,1,9,Drunk Driving,0,10,10,0
1b970474,"Berlin, Germany",64.02854,78.20198,Storm,Wet,2,3,Drunk Driving,6,8,20,3
891b462b,"Mumbai, India",-6.391027,-75.007438,Snow,Wet,4,5,Drunk Driving,3,2,4,2
1e19c6e6,"Tokyo, Japan",75.033132,-147.804107,Hail,Wet,4,9,Reckless Driving,4,6,6,2
cf234ba6,"Mumbai, India",-16.977889,128.773135,Hail,Snowy,2,4,Weather Conditions,4,11,6,0
84d71ac6,"São Paulo, Brazil",-41.060791,-83.759498,Storm,Wet,1,5,Mechanical Failure,1,7,15,0
f996aaca,"Toronto, Canada",4.123323,-100.465346,Rain,Dry,3,6,Speeding,3,12,19,3
c600a265,"Sydney, Australia",-52.468134,-134.576873,Fog,Gravel,3,4,Speeding,4,4,10,0
291a3b8a,"Sydney, Australia",8.527853,-69.487479,Clear,Gravel,4,2,Speeding,4,2,19,1
8efd6d74,"Sydney, Australia",73.79454,150.386337,Clear,Icy,1,8,Reckless Driving,3,5,16,3
687431a5,"São Paulo, Brazil",-89.965394,152.173924,Fog,Gravel,3,3,Weather Conditions,5,12,15,0
4d8ea593,"Mumbai, India",-25.029249,9.471806,Clear,Under Construction,2,8,Mechanical Failure,0,11,1,2
ace36c1c,"São Paulo, Brazil",-84.473843,-81.061958,Fog,Icy,1,7,Drunk Driving,6,6,7,0
297e9bab,"London, UK",-23.263976,88.958398,Clear,Snowy,4,7,Distracted Driving,4,7,18,2
6d62e687,"Sydney, Australia",-5.702201,135.159737,Fog,Wet,1,9,Distracted Driving,1,6,4,3
e46fe059,"Toronto, Canada",-74.24895,-81.261489,Snow,Snowy,1,4,Speeding,5,12,22,0
5f883763,"London, UK",-18.653349,58.333477,Snow,Icy,1,9,Mechanical Failure,6,5,3,0
90448a4d,"New York, USA",64.008728,149.071433,Storm,Icy,5,3,Speeding,4,1,20,1
bc7766f9,"Tokyo, Japan",19.322997,178.985341,Hail,Gravel,2,2,Reckless Driving,3,6,9,3
82019367,"Tokyo, Japan",53.943492,-161.888484,Hail,Dry,4,9,Speeding,0,9,20,2
c856855c,"New York, USA",73.283944,-98.993424,Snow,Snowy,5,9,Drunk Driving,6,6,22,2
790a1ba5,"São Paulo, Brazil",-25.545054,119.584537,Storm,Dry,2,7,Drunk Driving,4,8,6,0
c2dad2f8,"Beijing, China",29.402908,86.670469,Fog,Snowy,1,3,Distracted Driving,2,9,9,3
0d423074,"Toronto, Canada",78.047504,41.143028,Hail,Wet,4,0,Reckless Driving,1,6,1,1
60ed673b,"Tokyo, Japan",23.888001,149.870006,Clear,Wet,4,10,Distracted Driving,0,3,10,2
886254d5,"Paris, France",6.523624,51.556388,Storm,Snowy,4,8,Weather Conditions,5,5,19,2
a4177c88,"Toronto, Canada",6.950542,58.573375,Snow,Wet,4,5,Mechanical Failure,3,11,0,2
c141cc4a,"Paris, France",-3.023137,159.229875,Hail,Dry,3,4,Weather Conditions,4,1,14,1
601f862b,"Mumbai, India",79.471495,-66.070131,Clear,Gravel,1,4,Mechanical Failure,6,11,13,3
edb3768e,"São Paulo, Brazil",-39.617893,-153.931304,Storm,Snowy,4,10,Speeding,6,10,17,2
694bc9b4,"Sydney, Australia",-21.840036,-117.306216,Fog,Snowy,1,9,Reckless Driving,6,7,13,0
2a453ff0,"Sydney, Australia",42.494395,66.727765,Storm,Snowy,5,10,Reckless Driving,1,9,8,2
8686b488,"Beijing, China",32.047309,48.812136,Rain,Under Construction,5,1,Speeding,6,12,11,1
486e6a1b,"London, UK",36.355984,-57.608188,Rain,Dry,2,10,Mechanical Failure,5,3,13,3
5f8b9cb4,"Sydney, Australia",-21.195316,-21.710175,Storm,Gravel,5,4,Weather Conditions,4,11,18,1
130cfe99,"Paris, France",14.993442,-35.781337,Clear,Icy,1,5,Reckless Driving,6,3,6,3
c2dd7524,"Beijing, China",-46.999467,48.782716,Fog,Wet,3,10,Distracted Driving,3,2,19,2
1112b016,"São Paulo, Brazil",-2.886661,2.937964,Clear,Under Construction,3,9,Speeding,2,12,7,2
8a82ab7a,"Toronto, Canada",74.601963,48.055444,Hail,Wet,1,4,Mechanical Failure,3,10,13,3
1132d1c3,"Paris, France",-7.585072,144.789497,Fog,Dry,5,5,Distracted Driving,1,4,15,1
ace79356,"Beijing, China",46.177496,44.542248,Fog,Under Construction,3,0,Speeding,3,4,20,1
0b1b9f71,"Berlin, Germany",55.954896,-146.854197,Hail,Icy,5,0,Mechanical Failure,3,5,21,1
41472c86,"São Paulo, Brazil",-58.264707,-64.488449,Snow,Gravel,5,9,Speeding,2,9,22,2
263e6772,"Tokyo, Japan",-64.64109,-82.875843,Snow,Dry,2,4,Weather Conditions,6,7,15,0
c08ed5a9,"Mumbai, India",-37.150732,-38.17884,Clear,Wet,4,2,Distracted Driving,0,6,23,1
940c8eef,"Berlin, Germany",24.571789,132.225152,Fog,Wet,2,0,Reckless Driving,1,11,12,1
3ad74cb1,"Sydney, Australia",89.959825,-50.492242,Snow,Snowy,5,3,Weather Conditions,4,10,0,1
325f18b6,"Toronto, Canada",17.277006,-82.13773,Storm,Snowy,5,10,Weather Conditions,5,9,20,2
5bbc776f,"New York, USA",-13.54911,143.950014,Fog,Snowy,4,6,Mechanical Failure,5,7,11,2
3614e60e,"Tokyo, Japan",-64.403341,56.909057,Rain,Icy,3,8,Reckless Driving,5,2,12,2
944e6e66,"Berlin, Germany",-44.41658,66.666211,Rain,Wet,5,0,Mechanical Failure,0,10,16,1
9e820f24,"Berlin, Germany",24.915093,-64.168948,Hail,Gravel,5,4,Reckless Driving,6,2,19,1
5328f2cf,"London, UK",37.537787,135.144246,Hail,Snowy,2,1,Weather Conditions,6,4,14,3
8befee1d,"Paris, France",-81.102766,107.063316,Storm,Snowy,1,3,Mechanical Failure,5,7,9,0
fc9d3ab4,"Paris, France",-28.049983,170.819204,Fog,Wet,4,5,Distracted Driving,4,9,1,2
39572d76,"Mumbai, India",-31.091931,-136.002049,Clear,Snowy,2,8,Speeding,4,10,10,0
325e7fa0,"Mumbai, India",82.471334,-97.47885,Clear,Under Construction,2,9,Reckless Driving,3,2,19,3
4e8e886d,"Berlin, Germany",55.581184,153.973473,Rain,Icy,2,5,Mechanical Failure,1,9,18,3
d1692075,"Paris, France",35.380168,161.168221,Rain,Gravel,3,5,Weather Conditions,5,5,2,3
6f53efcd,"New York, USA",-55.520991,-109.504919,Rain,Gravel,1,0,Reckless Driving,6,2,3,0
1ca5ae7a,"London, UK",-55.062216,-9.048663,Fog,Wet,3,6,Speeding,4,5,4,0
924528f8,"São Paulo, Brazil",32.779305,69.836691,Hail,Snowy,1,9,Distracted Driving,1,1,14,3
8c7dbc37,"Beijing, China",-78.763431,14.500507,Snow,Snowy,5,3,Drunk Driving,2,9,6,1
a991b010,"Berlin, Germany",-66.900615,-70.734138,Clear,Under Construction,2,4,Mechanical Failure,1,6,13,0
3307c0e3,"New York, USA",-21.396701,-100.382987,Storm,Gravel,2,4,Mechanical Failure,0,1,0,0
de97e8af,"London, UK",-28.953675,59.114013,Fog,Under Construction,1,4,Speeding,5,3,11,0
6ceaf180,"New York, USA",67.424371,70.856296,Storm,Dry,4,0,Reckless Driving,2,4,8,1
e1d8e11e,"Tokyo, Japan",35.971454,121.87995,Hail,Wet,3,7,Reckless Driving,3,11,3,3
c93fa41c,"São Paulo, Brazil",-5.046538,-67.179019,Clear,Wet,4,6,Mechanical Failure,1,6,23,2
c6e6fbfb,"Tokyo, Japan",-77.920614,-159.594936,Fog,Under Construction,3,7,Drunk Driving,2,1,17,0
e184dd62,"London, UK",40.181581,60.922488,Fog,Gravel,3,8,Distracted Driving,0,1,8,3
8e532c89,"London, UK",12.142011,43.081707,Hail,Dry,4,8,Speeding,1,9,9,2
f67270b1,"Beijing, China",4.117581,-134.158886,Snow,Gravel,3,6,Drunk Driving,3,7,19,2
269dc9a3,"Mumbai, India",-2.222132,73.96151,Snow,Wet,4,5,Reckless Driving,2,5,5,2
7fa96522,"Tokyo, Japan",6.487904,163.288374,Fog,Icy,3,0,Speeding,4,8,21,1
3a695aa7,"Tokyo, Japan",67.333553,-21.038059,Hail,Gravel,2,9,Mechanical Failure,2,11,5,3
56fe0bc0,"Toronto, Canada",-73.541586,26.076344,Snow,Under Construction,3,2,Mechanical Failure,3,7,19,0
b57a42b7,"Toronto, Canada",-88.759668,-87.816527,Snow,Icy,5,10,Mechanical Failure,2,4,19,2
7f24aa59,"London, UK",-32.206537,72.948734,Rain,Dry,1,9,Weather Conditions,1,8,18,0
2d3e0437,"Beijing, China",69.483581,-78.316768,Fog,Wet,3,1,Reckless Driving,6,4,5,1
709cbdc9,"Paris, France",76.439938,28.539096,Rain,Snowy,2,9,Weather Conditions,5,4,7,3
a02e15c2,"São Paulo, Brazil",74.368082,-83.876325,Clear,Dry,2,10,Weather Conditions,1,10,18,3
f02e3291,"New York, USA",5.901491,-117.418271,Hail,Under Construction,2,6,Drunk Driving,4,12,6,3
a67c83fb,"Sydney, Australia",-75.382246,163.942685,Clear,Wet,3,0,Mechanical Failure,3,12,13,0
535a8243,"Tokyo, Japan",-68.567395,-39.789196,Hail,Icy,5,2,Reckless Driving,5,9,7,1
f77cda0b,"Toronto, Canada",1.985849,-31.625441,Snow,Icy,5,8,Distracted Driving,1,5,10,2
7efa0a81,"Berlin, Germany",-48.299637,48.796247,Clear,Under Construction,3,0,Reckless Driving,4,11,5,1
d5c64122,"Berlin, Germany",17.914904,112.472965,Hail,Under Construction,4,8,Speeding,3,5,2,2
943dad30,"London, UK",54.401263,-154.634283,Storm,Dry,4,5,Mechanical Failure,0,9,22,1
0b01fdb1,"London, UK",-52.141152,-89.32239,Rain,Icy,3,8,Drunk Driving,5,2,9,2
50f250af,"Toronto, Canada",82.025333,107.418287,Clear,Snowy,1,5,Drunk Driving,6,1,10,3
717774d7,"Toronto, Canada",12.201457,80.108783,Snow,Dry,1,5,Drunk Driving,6,12,0,3
5f5e4770,"London, UK",-71.110618,-157.412397,Fog,Under Construction,4,10,Distracted Driving,2,2,5,2
1995a038,"Tokyo, Japan",32.237302,158.024292,Rain,Snowy,5,7,Distracted Driving,1,3,15,2
2dedeacc,"Toronto, Canada",-28.057051,-145.067597,Rain,Gravel,3,9,Reckless Driving,6,2,11,2
79bb94d4,"Toronto, Canada",14.561883,-170.118519,Storm,Icy,1,9,Drunk Driving,2,7,10,3
118aae8e,"London, UK",-42.195526,134.287978,Storm,Snowy,2,5,Drunk Driving,1,5,4,0
91a1a25f,"São Paulo, Brazil",12.145316,-179.601169,Snow,Under Construction,3,0,Distracted Driving,6,4,11,1
34baa66b,"Berlin, Germany",-46.690411,69.650937,Fog,Wet,2,6,Mechanical Failure,6,12,3,0
31e781b8,"Toronto, Canada",-89.051976,-76.65193,Clear,Dry,1,0,Distracted Driving,1,7,21,0
a7df2edf,"Beijing, China",73.518164,52.982938,Snow,Wet,3,4,Reckless Driving,5,4,20,3
93291ba5,"Toronto, Canada",0.151689,36.361152,Hail,Snowy,5,8,Reckless Driving,0,6,11,2
0ab46828,"Paris, France",18.45454,-128.153169,Fog,Icy,5,4,Distracted Driving,0,10,20,1
220b8441,"Toronto, Canada",74.980992,-5.706949,Clear,Icy,1,5,Drunk Driving,5,4,4,3
2896fe09,"Paris, France",24.251509,112.231071,Clear,Snowy,4,6,Reckless Driving,4,9,3,2
5386bb1e,"London, UK",44.011818,-173.449969,Hail,Gravel,1,8,Reckless Driving,5,8,2,3
d80f7049,"New York, USA",-80.939229,-148.532846,Hail,Wet,1,2,Mechanical Failure,6,6,0,0
f9d8978b,"New York, USA",88.625174,6.843699,Fog,Wet,2,6,Reckless Driving,1,5,4,3
437745ec,"Mumbai, India",-40.228972,122.597138,Rain,Under Construction,3,2,Reckless Driving,4,4,19,0
581dd905,"Toronto, Canada",-13.691145,-34.857172,Clear,Dry,5,5,Speeding,3,4,22,1
7c673c9a,"Mumbai, India",-29.986315,92.216527,Clear,Wet,2,0,Drunk Driving,6,3,7,0
ba936177,"Toronto, Canada",-72.287163,-13.227634,Hail,Under Construction,3,9,Mechanical Failure,3,2,20,2
93bb27e5,"Tokyo, Japan",81.618037,119.761393,Storm,Gravel,1,10,Reckless Driving,5,8,2,3
67034716,"New York, USA",-87.383414,-144.345301,Fog,Dry,2,0,Weather Conditions,0,11,15,0
c1682111,"New York, USA",-16.476301,-4.885671,Rain,Dry,4,4,Distracted Driving,0,9,20,1
734fb6cf,"New York, USA",-29.851055,151.123551,Hail,Wet,4,1,Distracted Driving,2,2,22,1
8f50e598,"Paris, France",32.957819,-31.185197,Clear,Snowy,1,2,Mechanical Failure,0,9,1,3
cfb47b2a,"New York, USA",-79.25603,144.713667,Hail,Under Construction,4,2,Weather Conditions,3,8,8,1
684ca09b,"London, UK",-52.441388,158.469709,Fog,Icy,2,7,Weather Conditions,5,4,14,0
99050eec,"Mumbai, India",64.832146,176.129452,Rain,Gravel,3,6,Drunk Driving,5,12,11,3
8795a367,"Mumbai, India",-42.538855,173.93152,Storm,Wet,1,0,Mechanical Failure,2,11,5,0
4a6152e2,"Berlin, Germany",-27.695494,-102.040796,Clear,Dry,5,8,Speeding,0,5,18,2
9f5986a7,"Sydney, Australia",19.767234,46.047659,Storm,Icy,1,0,Distracted Driving,0,4,19,0
0f032549,"New York, USA",-27.998303,-85.12685,Hail,Under Construction,1,1,Weather Conditions,4,6,19,0
adbc243a,"Sydney, Australia",50.879056,141.875765,Clear,Dry,3,5,Weather Conditions,6,3,18,3
809fcc21,"Tokyo, Japan",58.767797,-118.472001,Snow,Under Construction,3,0,Mechanical Failure,1,10,6,1
2f7ed8e6,"Tokyo, Japan",41.971891,90.952666,Clear,Under Construction,4,3,Reckless Driving,5,1,1,1
6e24c132,"São Paulo, Brazil",72.067068,31.630715,Fog,Dry,3,5,Distracted Driving,2,5,0,3
26f81f48,"Toronto, Canada",40.757905,108.654333,Snow,Icy,4,0,Reckless Driving,0,5,3,1
1227f977,"Toronto, Canada",-86.53906,156.783964,Clear,Under Construction,2,9,Drunk Driving,6,10,21,0
882c93ed,"Tokyo, Japan",32.931817,-53.396895,Rain,Dry,3,7,Reckless Driving,3,8,21,3
1b36fcd2,"Toronto, Canada",-72.697917,-41.910638,Snow,Snowy,1,5,Mechanical Failure,2,12,23,0
50191012,"Beijing, China",-3.46829,153.699992,Clear,Under Construction,2,3,Weather Conditions,1,5,1,3
2bf65684,"Toronto, Canada",-24.566751,118.89038,Clear,Under Construction,2,5,Speeding,6,6,13,0
7e41af1d,"Tokyo, Japan",-62.432418,-105.876001,Clear,Dry,5,2,Mechanical Failure,5,6,10,1
e42e3a94,"Mumbai, India",83.209053,3.990898,Hail,Wet,1,2,Speeding,0,1,19,3
15c1c90b,"New York, USA",-84.964033,84.615631,Storm,Gravel,3,7,Distracted Driving,5,1,1,0
40e4870a,"Paris, France",23.874149,-129.260088,Rain,Icy,2,1,Weather Conditions,6,9,17,3
6544b15d,"São Paulo, Brazil",-49.788567,89.791466,Storm,Snowy,3,1,Reckless Driving,0,11,7,0
567d489b,"Toronto, Canada",-41.355655,-85.789131,Fog,Wet,5,4,Reckless Driving,0,3,8,1
a83e2bf1,"Mumbai, India",16.590949,122.582602,Rain,Snowy,1,4,Weather Conditions,5,10,6,3
3516f44f,"Paris, France",-74.875774,64.542365,Clear,Gravel,1,2,Weather Conditions,4,11,17,0
f9f8870b,"São Paulo, Brazil",-8.405597,-117.627191,Snow,Snowy,2,5,Weather Conditions,3,4,12,0
6d16db72,"Sydney, Australia",-23.755136,-46.337589,Fog,Snowy,1,6,Weather Conditions,4,11,20,0
35123ad8,"Berlin, Germany",-17.849806,-62.736551,Snow,Wet,5,9,Drunk Driving,6,2,20,2
467fed3e,"London, UK",-17.002888,-40.634574,Clear,Wet,5,6,Weather Conditions,4,2,17,2
116ef9a4,"Toronto, Canada",66.677975,100.059315,Hail,Wet,2,5,Reckless Driving,3,11,22,3
56873d74,"Mumbai, India",27.13267,-140.216114,Rain,Wet,3,0,Mechanical Failure,4,5,12,1
b657ec81,"Beijing, China",48.259659,-25.347124,Storm,Icy,3,7,Speeding,0,12,1,3
74de70d4,"São Paulo, Brazil",30.303058,-7.817633,Rain,Gravel,2,0,Reckless Driving,3,1,23,1
99119917,"Mumbai, India",9.184917,66.967102,Hail,Under Construction,1,5,Weather Conditions,0,10,6,3
6e56c9d3,"Berlin, Germany",20.16505,99.155299,Storm,Icy,1,0,Distracted Driving,3,2,13,0
f5fac48c,"Beijing, China",73.773277,-145.855768,Snow,Snowy,2,10,Reckless Driving,5,11,13,3
3e60d5bb,"Tokyo, Japan",28.88467,-101.272379,Hail,Icy,1,4,Weather Conditions,0,5,5,3
0a8db7ae,"London, UK",65.310597,-1.551266,Rain,Snowy,1,2,Drunk Driving,3,11,17,3
155efee3,"Sydney, Australia",81.685562,-45.410598,Hail,Icy,4,9,Speeding,3,12,14,2
88ef8449,"Tokyo, Japan",-17.012853,-166.746544,Fog,Under Construction,4,9,Distracted Driving,3,3,4,2
cf974a99,"Paris, France",2.186115,-103.963412,Hail,Snowy,2,0,Distracted Driving,6,8,14,1
05c6a264,"London, UK",52.824557,120.420657,Fog,Under Construction,4,2,Reckless Driving,1,4,16,1
22f622f6,"New York, USA",-8.519416,160.205292,Clear,Under Construction,2,0,Speeding,5,11,12,1
c31bb5ba,"Paris, France",-31.570855,-73.981601,Clear,Icy,3,3,Distracted Driving,4,8,15,1
dc69ed62,"Sydney, Australia",-36.339305,-84.240924,Rain,Icy,1,5,Drunk Driving,4,8,17,0
63d6074f,"Beijing, China",-59.106545,-179.747047,Hail,Wet,5,10,Speeding,1,2,18,2
bf15a273,"Tokyo, Japan",-71.934862,-128.294178,Clear,Gravel,3,9,Speeding,4,4,4,2
16c167d0,"Berlin, Germany",25.762156,-23.771941,Storm,Under Construction,5,0,Reckless Driving,1,7,14,1
ff3fc0dc,"Paris, France",-65.692578,-175.468745,Fog,Icy,1,9,Mechanical Failure,2,5,9,0
33606918,"Tokyo, Japan",-83.300133,56.002201,Rain,Wet,3,7,Distracted Driving,2,7,22,0
26c066be,"São Paulo, Brazil",28.201223,-9.209474,Clear,Wet,5,7,Distracted Driving,3,5,11,2
25ad7bb3,"Mumbai, India",69.981007,80.887534,Fog,Gravel,1,6,Distracted Driving,6,11,10,3
d3cc6f0a,"Paris, France",-25.787815,115.506954,Snow,Snowy,2,3,Speeding,3,6,9,0
5bbd3f72,"Mumbai, India",37.699339,56.85674,Snow,Snowy,4,7,Distracted Driving,0,9,13,2
5c3ca6da,"New York, USA",35.127647,162.650418,Clear,Snowy,4,10,Mechanical Failure,5,12,19,2
c7cee65c,"Paris, France",-79.332496,122.532537,Storm,Wet,2,0,Speeding,0,12,12,0
47a95772,"Tokyo, Japan",-70.87092,-115.175511,Storm,Snowy,3,3,Speeding,5,8,18,0
5da1e8cd,"New York, USA",5.890288,1.997889,Snow,Gravel,3,1,Distracted Driving,5,2,9,1
b00d2bab,"Toronto, Canada",-10.993751,44.408125,Rain,Wet,2,3,Speeding,1,2,6,0
469c71ce,"London, UK",-42.267631,164.54449,Storm,Icy,1,0,Distracted Driving,3,8,20,0
04f5aae8,"London, UK",-83.480875,178.800569,Rain,Wet,4,7,Drunk Driving,4,3,10,2
afa0cf20,"New York, USA",44.309888,-119.867894,Fog,Dry,1,3,Reckless Driving,0,6,6,3
ad65c2c9,"Berlin, Germany",43.973203,146.915032,Snow,Wet,2,0,Weather Conditions,2,4,19,1
f62c1d9f,"Sydney, Australia",-13.041538,-85.411232,Rain,Wet,2,4,Reckless Driving,4,6,8,0
eb244441,"London, UK",84.367919,-166.583822,Fog,Under Construction,3,6,Mechanical Failure,3,2,20,3
68b2c366,"Paris, France",-83.241693,123.73979,Clear,Under Construction,5,8,Distracted Driving,6,6,22,2
46aea09b,"London, UK",-70.939722,140.338217,Fog,Gravel,2,6,Mechanical Failure,5,8,0,0
c13e5ede,"Toronto, Canada",-21.169894,-27.225762,Snow,Gravel,4,0,Reckless Driving,5,9,7,1
4227479f,"London, UK",-54.681764,125.200927,Hail,Icy,2,0,Mechanical Failure,5,4,12,0
6b46b557,"São Paulo, Brazil",39.027778,167.530263,Snow,Under Construction,5,6,Speeding,3,9,0,2
a2ae0da9,"Tokyo, Japan",58.99063,-103.073269,Hail,Under Construction,3,3,Reckless Driving,4,12,5,3
5160e0e5,"Tokyo, Japan",-27.446896,5.234242,Snow,Wet,5,10,Distracted Driving,5,9,7,2
d7eebde1,"Beijing, China",77.720393,-101.609042,Hail,Snowy,3,9,Distracted Driving,1,10,9,3
c86ea31d,"Beijing, China",32.368532,-63.956029,Hail,Icy,1,4,Weather Conditions,2,11,6,3
9ebf4c88,"Toronto, Canada",1.406709,82.788171,Clear,Dry,1,10,Distracted Driving,4,4,20,3
86a1dc8a,"Beijing, China",-15.700053,-94.355711,Storm,Dry,2,7,Drunk Driving,4,8,10,0
b10c68e9,"Paris, France",-25.833928,123.588683,Storm,Icy,2,10,Distracted Driving,2,9,8,2
8c481f44,"Tokyo, Japan",-50.404504,-94.85526,Hail,Gravel,3,1,Weather Conditions,6,1,2,0
96d65bd9,"Sydney, Australia",58.465087,41.680155,Storm,Under Construction,1,7,Weather Conditions,6,9,1,3
e335bcde,"Mumbai, India",82.798354,157.035636,Hail,Snowy,2,9,Speeding,6,7,19,3
a38c0ace,"Paris, France",-54.058002,-47.396029,Rain,Icy,4,7,Mechanical Failure,5,12,10,2
8de659c3,"Toronto, Canada",1.934631,20.090453,Clear,Snowy,3,9,Drunk Driving,1,4,8,2
65230c47,"Berlin, Germany",-66.986747,-3.524663,Snow,Gravel,5,10,Mechanical Failure,6,7,4,2
1fa8f798,"Mumbai, India",-64.043535,45.96089,Storm,Under Construction,3,0,Speeding,4,7,4,0
5c80e9f6,"London, UK",37.633804,4.874839,Storm,Icy,2,5,Drunk Driving,5,5,18,3
17acfbdc,"Paris, France",-31.490949,165.750098,Hail,Wet,4,9,Mechanical Failure,0,9,18,2
733ecb89,"Sydney, Australia",-85.641834,-72.064401,Rain,Gravel,2,3,Weather Conditions,6,2,21,0
1e99fc54,"Berlin, Germany",56.827762,-124.822796,Fog,Wet,3,1,Mechanical Failure,0,9,17,1
50bb21dd,"Berlin, Germany",89.370786,-25.23518,Rain,Snowy,1,1,Mechanical Failure,6,4,5,3
91031fea,"São Paulo, Brazil",34.415055,-38.881238,Hail,Under Construction,4,1,Reckless Driving,5,2,5,1
232433fc,"Beijing, China",-20.27742,79.997124,Rain,Wet,4,8,Speeding,0,12,21,2
57c41401,"Paris, France",1.920576,-134.184582,Fog,Dry,5,1,Mechanical Failure,6,3,8,1
363c59a4,"London, UK",11.370649,-103.275617,Hail,Snowy,5,4,Speeding,2,2,23,1
60984809,"Toronto, Canada",-53.80233,125.802223,Fog,Dry,3,5,Weather Conditions,3,9,3,0
86c76286,"Paris, France",-74.491758,-132.965209,Clear,Wet,4,9,Speeding,2,5,15,2
93e7b14d,"Tokyo, Japan",-76.784402,-62.59908,Storm,Wet,5,0,Speeding,6,9,14,1
24f00c45,"São Paulo, Brazil",6.709717,-174.399959,Rain,Snowy,5,10,Speeding,4,3,13,2
f54cd788,"Tokyo, Japan",9.005392,114.636227,Rain,Dry,3,4,Speeding,6,7,14,1
de617644,"Mumbai, India",62.115725,141.583587,Snow,Wet,1,9,Distracted Driving,4,2,19,3
48474585,"Tokyo, Japan",7.831408,-25.643798,Rain,Icy,4,5,Weather Conditions,3,11,12,1
1feb2e60,"Beijing, China",-70.978854,164.086383,Fog,Snowy,1,6,Weather Conditions,5,5,0,0
8ac28a0b,"Sydney, Australia",-60.456931,135.707606,Fog,Under Construction,5,10,Speeding,0,1,4,2
7f8e63a3,"Beijing, China",22.76478,63.577428,Hail,Wet,4,7,Mechanical Failure,6,9,3,2
720bcccf,"São Paulo, Brazil",39.340784,-55.349925,Storm,Under Construction,1,9,Speeding,4,12,1,3
135100c6,"Paris, France",83.335428,-2.655772,Rain,Dry,3,4,Mechanical Failure,2,3,9,3
0e2367db,"Toronto, Canada",12.310874,-56.260062,Snow,Dry,3,10,Reckless Driving,0,5,21,2
061829c7,"Paris, France",72.04594,104.762516,Clear,Under Construction,2,4,Reckless Driving,1,1,17,3
dc2cfcad,"Sydney, Australia",-36.510591,96.722375,Snow,Icy,2,8,Mechanical Failure,1,2,0,0
23c4f416,"Toronto, Canada",-10.174335,105.840232,Clear,Dry,4,5,Distracted Driving,1,2,8,2
b0f1fda1,"Berlin, Germany",-57.610628,149.509917,Clear,Gravel,4,8,Mechanical Failure,2,2,22,2
87e6a847,"Toronto, Canada",61.764435,-143.500419,Clear,Icy,3,4,Drunk Driving,2,3,23,3
43df7f2e,"Beijing, China",16.083874,-94.505838,Rain,Gravel,2,6,Mechanical Failure,5,8,22,3
524718c5,"Toronto, Canada",-58.332661,-64.134213,Clear,Snowy,5,8,Speeding,5,7,3,2
d39dab7c,"Toronto, Canada",-62.602908,98.246604,Storm,Snowy,4,9,Reckless Driving,6,4,5,2
a3672a8e,"Mumbai, India",-41.070219,157.636293,Rain,Icy,3,4,Speeding,2,5,4,0
728d5b38,"New York, USA",19.668549,168.135759,Snow,Icy,4,2,Drunk Driving,3,4,9,1
446435ba,"New York, USA",41.069644,-40.318747,Storm,Dry,4,10,Reckless Driving,2,11,3,2
8ebe389a,"Berlin, Germany",50.701635,91.074436,Storm,Wet,1,4,Speeding,4,4,0,3
aa1edde3,"New York, USA",68.18259,-125.14756,Clear,Dry,5,6,Speeding,4,4,22,1
4270e3c7,"São Paulo, Brazil",33.268326,109.085828,Snow,Under Construction,4,2,Distracted Driving,4,10,14,1
61ea9bb0,"Mumbai, India",-83.555357,-18.285691,Clear,Under Construction,5,6,Reckless Driving,2,6,17,2
